00001,73.61209843,64.66077962,62.99141617,56.67819315
00010,96.31138853,82.97144670,78.51347201,72.84846614
00100,99.07109580,88.74375557,83.72664685,76.72598509
01000,99.83775025,90.70921162,85.49123119,77.96822992
02000,99.90450369,91.15980665,85.87336641,78.28817302
03000,99.92971919,91.39973317,86.07816980,78.43079765
05000,99.95261429,91.67650755,86.34201301,78.60943914
10000,99.97318228,92.03551889,86.65291309,78.85236248
12000,99.97743628,92.13523317,86.73270765,78.88204150
