0.14997275,0.55080836,0.09416894,0.20504995
0.25801448,0.49598530,0.19846809,0.04753212
0.68238051,0.23292413,0.07630909,0.00838627
0.86360623,0.09038254,0.03982368,0.00618756
0.15161648,0.49789519,0.20607639,0.14441194
0.24722376,0.48397312,0.17219346,0.09660966
0.37438868,0.41642676,0.14142416,0.06776040
0.45988433,0.37444289,0.11472578,0.05094701
0.85674014,0.09024974,0.05301012,0.00000000
0.15482558,0.53828170,0.17417667,0.13271605
0.43031095,0.35699604,0.17059675,0.04209626
0.77884835,0.12100643,0.10007179,0.00007343
0.16184158,0.53212112,0.16921844,0.13681886
0.15425608,0.44074921,0.25710002,0.14789470
0.21696864,0.46352436,0.20859113,0.11091587
0.30637039,0.41403383,0.18570776,0.09388802
0.36471620,0.38266504,0.16639220,0.08622655
0.56841193,0.31507635,0.08998121,0.02653051
0.22492979,0.45657568,0.22362719,0.09486734
0.27883409,0.46259549,0.16935301,0.08921742
0.15894857,0.48536841,0.23342136,0.12226166
0.33769578,0.39535129,0.18858459,0.07836834
0.26399058,0.40390257,0.21260139,0.11950546
0.31463110,0.46372655,0.17888009,0.04276226
0.42721649,0.40240468,0.14226322,0.02811561
0.50257151,0.34967087,0.11169599,0.03606163
0.39706855,0.40646506,0.11424696,0.08221943
0.30379472,0.45436426,0.18453050,0.05731051
0.39309281,0.41476827,0.12032585,0.07181307
0.16776614,0.52227986,0.21434211,0.09561189
0.15873950,0.42366436,0.32346393,0.09413221
0.22997071,0.45736002,0.22770923,0.08496004
0.29463462,0.45650728,0.19094980,0.05790830
0.16329824,0.43055714,0.26374965,0.14239497
0.21411266,0.43164072,0.24429214,0.10995447
0.27138919,0.40527886,0.21962769,0.10370426
0.32019649,0.37272128,0.20708411,0.09999812
0.48026643,0.32338895,0.14480136,0.05154327
0.62135179,0.27690328,0.08937624,0.01236869
0.20720489,0.44841350,0.24318334,0.10119826
0.17171891,0.44969460,0.24546936,0.13311713
0.29155699,0.40959152,0.21834661,0.08050489
0.27139754,0.46588974,0.19754930,0.06516342
0.34701845,0.41005831,0.17240113,0.07052211
0.39370525,0.38770184,0.14974866,0.06884425
0.34108633,0.40380798,0.17147544,0.08363025
0.32603171,0.45546305,0.18374418,0.03476106
0.40644404,0.41883355,0.14653388,0.02818853
0.51968129,0.34439211,0.09965103,0.03627556
0.50773473,0.34318813,0.11036441,0.03871273
0.15979834,0.43452507,0.25580982,0.14986677
0.21091156,0.43305047,0.24851280,0.10752517
0.26709834,0.41498202,0.21501757,0.10290208
0.32268541,0.37653272,0.21815209,0.08262978
0.26251532,0.44105162,0.21416789,0.08226517
0.32192759,0.40852106,0.20104133,0.06851002
0.37370027,0.38314222,0.18886535,0.05429215
0.38551763,0.38422071,0.17301100,0.05725066
0.42934656,0.35605166,0.16971576,0.04488603
0.47837590,0.32242488,0.16099601,0.03820320
0.21143677,0.44224386,0.23252779,0.11379158
0.24848697,0.44093954,0.19295914,0.11761435
0.16299821,0.47134504,0.23345429,0.13220245
0.29189600,0.41066244,0.20278067,0.09466089
0.23371362,0.41003405,0.22321120,0.13304113
0.21736637,0.46030550,0.22633295,0.09599518
0.28199334,0.44061199,0.19066315,0.08673152
0.41879539,0.36707311,0.17236074,0.04177076
0.36066053,0.39108321,0.16876155,0.07949471
0.34164535,0.40287838,0.17742571,0.07805056
0.47235911,0.35003261,0.15287718,0.02473110
0.41732210,0.35655944,0.15529175,0.07082671
0.26912952,0.46001247,0.20186911,0.06898890
0.34560878,0.42124792,0.16989343,0.06324986
0.32575121,0.44327548,0.17605769,0.05491563
0.40415012,0.38521185,0.17425935,0.03637868
0.40261393,0.38794011,0.15607305,0.05337291
