36,2015,26.3865
38,2408,28.5288
38,2324,28.5523
38,2408,28.424
36,2249,26.4227
36,2171,26.4656
36,2093,26.4397
40,2925,30.4027
40,2835,30.4915
40,2745,30.4778
40,2565,30.5097
38,2576,28.3503
38,2408,28.416
38,2408,28.4568
38,2408,28.415
38,2324,28.3828
38,2240,28.4539
38,2156,28.4207
38,2492,28.4426
38,2408,28.4136
36,2249,26.3197
36,2093,26.2531
36,2171,26.4354
36,2093,26.4091
36,2015,26.38
36,2093,26.3686
36,2015,26.3402
36,1937,26.3024
36,1937,26.3019
36,2093,26.3701
36,2015,26.3343
36,1937,26.2953
36,2015,26.2944
36,1937,26.2715
36,1937,26.3015
36,1859,26.2423
36,1937,26.2781
36,1859,26.2435
50,4655,38.5535
50,4541,38.6684
50,4427,38.6752
50,4313,38.6964
50,4541,38.6483
50,4427,38.7611
50,4313,38.7673
50,4199,38.7944
50,4427,38.6583
50,4313,38.7906
50,4199,38.7771
50,4085,38.8101
50,4313,38.7042
50,4199,38.8115
50,4085,38.8191
50,3971,38.859
50,3971,38.89
50,3857,39.0248
50,3743,39.013
50,3629,39.0272
50,3629,39.0634
50,3515,39.2053
50,3401,39.2207
50,3287,39.2424
50,4541,38.6456
50,4427,38.6092
48,4212,36.536
48,3996,36.5803
46,3689,34.4924
48,4104,36.6291
48,3996,36.6404
48,3780,36.6952
46,3485,34.5762
48,3888,36.6847
48,3672,36.7215
46,3383,34.6099
48,3564,36.8419
48,3348,36.8932
46,3077,34.7507
48,3240,37.0308
48,3024,37.12
46,2771,34.9132
46,3791,34.5352
46,3689,34.6127
46,3587,34.615
46,3485,34.6516
46,3179,34.7876
46,2873,34.9559
50,4655,38.612
50,4541,38.7633
50,4427,38.7466
50,4313,38.7657
50,4541,38.7119
50,4427,38.8672
50,4313,38.7794
50,4199,38.8615
50,4427,38.7295
50,4313,38.7724
50,4199,38.8134
50,4085,38.889
50,4313,38.7819
50,4199,38.9362
50,4085,38.9275
50,3971,38.9144
50,3971,38.9242
50,3857,39.0781
50,3743,39.0842
50,3629,39.0658
50,4541,38.7203
50,4427,38.7961
50,4313,38.8101
50,4199,38.8618
50,3857,39.0314
50,4427,38.6652
50,4313,38.7668
50,4199,38.7676
50,4085,38.8296
50,3743,38.9917
50,4541,38.7061
50,4427,38.6466
50,4541,38.686
50,4427,38.8775
50,4313,38.8031
50,4199,38.8958
48,4212,36.5558
48,3996,36.6196
46,3689,34.5141
48,4104,36.6647
48,3996,36.6565
48,3780,36.7444
46,3485,34.616
48,3888,36.7244
48,3672,36.7897
46,3383,34.6636
48,3564,36.8613
48,3348,36.9225
46,3077,34.7933
48,3996,36.7139
48,3888,36.7239
48,3996,36.6672
48,3996,36.6066
48,3780,36.6449
48,3888,36.5987
48,4104,36.662
48,3888,36.729
46,3587,34.6027
48,3888,36.778
48,3780,36.8144
46,3791,34.5645
46,3689,34.6657
46,3587,34.6726
46,3485,34.7179
46,3179,34.8568
46,3689,34.6539
48,4212,36.5981
48,4104,36.742
48,3996,36.6941
48,3888,36.7296
48,3996,36.6225
48,3780,36.7405
48,3672,36.7576
48,3996,36.7742
48,3888,36.9471
48,3780,36.8414
48,3672,36.9033
48,3888,36.789
48,3780,36.9463
48,3672,36.893
48,3564,36.9642
48,3780,36.7449
48,3672,36.9052
48,3564,36.9008
48,3456,36.9114
48,3888,36.7448
48,3780,36.8972
48,3672,36.9004
48,3564,36.9065
48,4104,36.6862
48,3888,36.7371
48,3888,36.8732
48,3780,36.8909
48,3672,36.8588
48,3780,36.8374
48,3996,36.645
48,3780,36.7008
48,3780,36.8414
48,3672,36.8679
48,3564,36.8336
48,3672,36.8064
48,3996,36.7352
48,3888,36.7391
48,3888,36.8488
48,3780,36.8792
48,3888,36.7787
48,3780,36.8008
48,3780,36.8952
48,3672,36.9842
48,3780,36.7547
48,3672,36.787
48,3672,36.8836
48,3564,36.9369
48,3996,36.6276
48,3780,36.6663
48,3780,36.8203
48,3672,36.8395
46,3791,34.5304
46,3587,34.5935
44,3296,32.4694
46,3587,34.5815
46,3383,34.6299
44,3104,32.5167
46,3587,34.7031
46,3383,34.7336
44,3104,32.6348
46,3485,34.7286
46,3281,34.7895
44,3008,32.6819
46,3383,34.6795
46,3485,34.6841
46,3281,34.7405
44,3008,32.6042
46,3587,34.7169
46,3485,34.7157
46,3587,34.7099
46,3485,34.7523
46,3383,34.7496
46,3485,34.7131
46,3383,34.7612
46,3281,34.7653
46,3485,34.8475
46,3383,34.8699
46,3281,34.9048
46,3383,34.8593
46,3281,34.9073
46,3179,34.9183
46,3485,34.6953
46,3383,34.6898
46,3383,34.8428
46,3281,34.854
46,3587,34.5967
46,3383,34.6216
46,3383,34.6339
46,3179,34.8299
46,3281,34.6356
46,3281,34.7934
46,3179,34.7965
44,3392,32.5161
44,3200,32.5658
44,3200,32.6826
44,3104,32.7359
44,3008,32.6768
44,3104,32.6605
48,4212,36.5567
48,3888,36.7168
48,4104,36.6505
48,3780,36.8129
48,3996,36.6634
48,3672,36.8189
48,3888,36.7118
48,3564,36.8686
48,3564,36.875
48,3240,37.0303
48,3996,36.6847
48,3888,36.7214
48,3780,36.8167
48,3780,36.7885
48,3672,36.8243
48,3672,36.8369
48,3564,36.8728
48,3348,37.0164
48,3240,37.0323
48,3996,36.687
48,3888,36.8373
48,3780,36.8494
48,3888,36.7603
48,3780,36.8922
48,3672,36.9148
48,3780,36.8031
48,3672,36.9321
48,3564,36.9391
48,3996,36.6403
46,3791,34.5363
46,3485,34.679
46,3587,34.5699
46,3485,34.7368
46,3281,34.7092
46,3587,34.6837
46,3485,34.8283
46,3281,34.8647
46,3485,34.7377
46,3383,34.9079
46,3179,34.8952
46,3383,34.6931
46,3281,34.8676
46,3077,34.8371
46,3485,34.6839
46,3179,34.8451
46,3587,34.6771
46,3485,34.6952
46,3281,34.7232
46,3383,34.8391
46,3281,34.8643
46,3281,34.8856
46,3179,34.8915
46,3179,34.8518
46,3077,34.8459
46,3281,34.8184
46,3179,34.8335
46,3791,34.5763
46,3689,34.6707
46,3587,34.6696
46,3485,34.7051
46,3179,34.8488
44,3392,32.5377
44,3200,32.5558
44,3200,32.7221
44,3104,32.719
44,3008,32.6647
44,3104,32.6489
48,4212,36.5726
48,4104,36.7098
48,3996,36.6909
48,3888,36.7121
48,3888,36.7269
48,3780,36.8594
48,3672,36.8534
48,3564,36.877
48,3564,36.8716
48,3456,36.995
48,3348,37.0065
48,3240,37.0219
48,3996,36.6173
48,3672,36.7635
48,3348,36.9396
48,3996,36.6683
48,3888,36.6201
46,3791,34.5315
46,3587,34.575
44,3296,32.4397
46,3485,34.7419
44,3200,32.6101
46,3485,34.6839
46,3281,34.7286
44,3008,32.5922
46,3383,34.8379
44,3104,32.693
46,3179,34.8242
46,2975,34.865
44,2720,32.7244
46,3587,34.5008
44,3392,32.4748
44,3104,32.6304
44,2816,32.7609
50,4655,38.5904
50,4541,38.6931
50,4427,38.7092
50,4313,38.73
50,3971,38.8768
50,4427,38.7756
50,4313,38.8076
50,4199,38.8326
50,3857,38.9823
50,4199,38.8112
50,4085,38.8534
50,3743,39.0022
50,3971,38.8953
50,3629,39.0447
50,3287,39.2251
50,4541,38.687
48,4212,36.5544
48,3996,36.6057
48,3996,36.7142
48,3888,36.7272
48,3780,36.7135
48,3888,36.6963
48,4104,36.6448
48,3888,36.798
48,3780,36.8406
48,3672,36.8318
48,3780,36.8066
48,3996,36.6606
48,3780,36.6964
48,3780,36.8248
48,3672,36.8585
48,3564,36.8278
48,3672,36.8295
48,3888,36.727
48,3672,36.7865
48,3672,36.8896
48,3564,36.9116
48,3456,36.8924
48,3564,36.8668
48,3564,36.8853
48,3348,36.9511
48,3348,37.0715
48,3240,37.0807
48,3132,37.0496
48,3240,37.0164
48,3996,36.715
48,3888,36.7167
48,3888,36.8418
48,3780,36.8734
48,3888,36.7834
48,3780,36.8112
48,3780,36.9284
48,3672,36.9782
48,3780,36.8061
48,3672,36.8459
48,3672,36.9527
48,3564,36.9802
46,3791,34.531
46,3587,34.5675
46,3587,34.687
46,3485,34.7074
46,3383,34.69
46,3485,34.6846
46,3383,34.6119
46,3383,34.7873
46,3281,34.7825
46,3179,34.7523
46,3281,34.7295
46,3383,34.8715
46,3281,34.9449
46,3179,34.8918
46,3281,34.8416
46,3179,34.9503
46,3077,34.9007
46,3179,34.8659
46,2975,34.8396
46,3077,34.8413
46,3179,34.8459
48,4212,36.5417
48,3888,36.6958
48,3564,36.8397
48,3564,36.8712
48,3240,37.0046
48,2916,37.1677
48,4212,36.4749
48,4104,36.5649
48,3996,36.5817
48,3888,36.6187
48,3564,36.7803
48,4104,36.5269
48,3996,36.6408
48,3888,36.6564
48,3780,36.6973
48,3456,36.8579
48,3996,36.4987
48,3888,36.6
48,3780,36.6124
48,3672,36.6486
48,3348,36.8196
48,4104,36.5364
48,3996,36.4687
48,4212,36.5043
48,4104,36.6023
48,3996,36.6151
48,3888,36.6457
48,4104,36.5851
48,3996,36.7113
48,3888,36.6952
48,3780,36.7671
48,3996,36.6112
48,3888,36.7095
48,3780,36.7226
48,3672,36.7596
48,3888,36.6409
48,3780,36.7418
48,3672,36.7566
48,3564,36.7822
48,3564,36.8037
48,3456,36.9234
48,3348,36.9302
48,3240,36.9493
48,4104,36.5351
48,3996,36.524
48,4104,36.572
48,4212,36.4963
48,4104,36.612
48,3996,36.6279
48,3888,36.6513
48,3996,36.7164
48,3888,36.7301
48,3780,36.7673
48,3780,36.7539
48,3672,36.7817
48,3564,36.7991
48,4104,36.5564
48,3996,36.4934
48,4104,36.5696
48,3996,36.6749
48,3888,36.661
48,3780,36.7245
46,3587,34.5492
46,3383,34.6782
46,3281,34.7064
46,3485,34.6333
46,3383,34.5588
46,3485,34.614
50,4655,38.6086
50,4541,38.736
50,4427,38.7348
50,4313,38.7392
50,4427,38.8801
50,4313,38.8023
50,4199,38.9013
50,4199,38.8262
50,4085,38.8837
50,3971,38.903
50,4541,38.7131
50,4427,38.8092
50,4313,38.7982
50,4199,38.8524
50,4313,38.9539
50,4199,38.9233
50,4085,39.0069
50,4085,38.9268
50,3971,39.0062
50,3857,39.0204
50,4427,38.7363
50,4313,38.8342
50,4199,38.8291
50,4085,38.869
50,4199,38.9482
50,4085,38.9423
50,3971,38.9871
50,3971,38.9702
50,3857,39.0105
50,3743,39.0632
50,4313,38.7923
50,4199,38.8839
50,4085,38.8895
50,3971,38.9379
50,4085,38.9782
50,3971,39.0188
50,3857,39.028
50,3857,39.0192
50,3743,39.0462
50,3629,39.0745
50,4541,38.7018
50,4427,38.8324
50,4313,38.8116
50,4199,38.8701
50,4427,38.6755
50,4313,38.8057
50,4199,38.7758
50,4085,38.8395
50,4199,38.7301
50,4541,38.7114
48,4212,36.5564
48,3996,36.6174
46,3689,34.5155
48,4104,36.7151
48,3996,36.6856
48,3780,36.7303
46,3485,34.6387
48,3888,36.7075
48,3672,36.7661
46,3383,34.665
48,4104,36.6688
48,3996,36.8101
48,3888,36.7888
48,3780,36.8211
48,3996,36.6893
48,3780,36.7177
46,3485,34.6117
48,3888,36.7803
48,3780,36.7942
48,3564,36.8654
46,3281,34.7371
48,3672,36.8579
48,3456,36.8671
46,3179,34.7803
48,3888,36.7422
48,3672,36.7509
46,3383,34.6448
48,3780,36.858
48,3672,36.8714
48,3456,36.8948
46,3179,34.7732
48,3564,36.8808
48,3348,36.9149
46,3077,34.7994
48,4104,36.6809
48,3888,36.724
46,3587,34.59
48,3996,36.6255
48,3780,36.6764
46,3485,34.557
48,3996,36.7298
48,3888,36.7433
48,3888,36.8078
48,3780,36.8164
48,3780,36.8252
48,3672,36.8428
48,3996,36.6319
48,3888,36.8018
48,3780,36.8093
48,3780,36.7554
48,3672,36.7803
46,3791,34.5679
46,3689,34.7026
46,3587,34.6837
46,3485,34.7228
46,3689,34.6516
46,3587,34.7876
46,3485,34.7726
46,3383,34.8126
46,3587,34.6528
46,3485,34.7919
46,3383,34.8008
46,3281,34.8291
46,3485,34.6907
46,3383,34.8309
46,3281,34.8164
46,3179,34.8505
46,3689,34.6471
46,3587,34.6117
46,3791,34.5493
46,3587,34.5813
44,3296,32.4831
46,3383,34.6406
44,3104,32.5471
42,2835,30.4239
46,3689,34.636
46,3587,34.6519
46,3383,34.6834
44,3104,32.5862
46,3179,34.7276
44,2912,32.6448
42,2655,30.5137
46,3485,34.7073
46,3281,34.7378
44,3008,32.6156
46,3077,34.7907
44,2816,32.6456
42,2565,30.5232
46,3587,34.7007
46,3485,34.6925
46,3485,34.7399
46,3383,34.7403
46,3281,34.7457
46,3485,34.7634
46,3383,34.761
46,3383,34.8148
46,3281,34.8053
46,3179,34.8199
46,3383,34.8346
46,3281,34.8303
46,3281,34.8727
46,3179,34.862
46,3077,34.8712
46,3485,34.6543
46,3383,34.6531
44,3392,32.5381
44,3200,32.6049
42,2925,30.4827
44,3296,32.6188
44,3200,32.6305
44,3008,32.6917
42,2745,30.5477
44,3104,32.6673
44,2912,32.6932
42,2655,30.5709
42,3015,30.5364
42,2925,30.6108
42,2835,30.5972
42,2745,30.6116
48,4212,36.5761
48,4104,36.6768
48,3996,36.6888
48,3888,36.7739
48,3996,36.8332
48,3888,36.7761
48,3780,36.8771
48,3780,36.8046
48,3672,36.8909
48,3564,36.917
48,3996,36.6142
48,3780,36.7503
48,3672,36.7808
48,3564,36.8732
48,3456,36.9139
48,3348,36.9496
48,3996,36.7624
48,3888,36.8366
48,3780,36.8528
48,3888,36.8591
48,3672,36.9723
48,3780,36.9017
48,3672,36.9708
48,3564,36.9923
48,3672,36.9268
48,3564,37.0077
48,3456,37.0292
48,3888,36.7425
48,3780,36.8341
48,3672,36.8428
48,3780,36.8792
48,3564,37.0023
48,3672,36.899
48,3564,36.9662
48,3456,37.0279
48,3564,36.921
48,3456,37.009
48,3348,37.0494
48,3996,36.6552
48,3888,36.7673
48,3780,36.7575
48,3672,36.8273
48,3780,36.6713
48,3672,36.8046
48,3564,36.7996
48,3456,36.8343
48,3888,36.8674
48,3780,36.9368
48,3672,37.0038
48,3672,37.0248
48,3564,37.0711
48,3456,37.1014
48,3780,36.8785
48,3672,36.9756
48,3564,37.0064
48,3564,37.0953
48,3456,37.0833
48,3348,37.1404
48,3780,36.839
48,3672,36.9076
48,3564,36.9278
48,3672,36.8103
48,3564,36.9188
48,3456,36.9284
48,3564,36.735
46,3791,34.5599
46,3587,34.6018
44,3296,32.4868
46,3689,34.6765
46,3587,34.699
46,3383,34.7508
44,3104,32.5936
46,3485,34.695
46,3281,34.7675
44,3008,32.6175
46,3587,34.5762
46,3383,34.6225
44,3104,32.5035
46,3383,34.7068
46,3179,34.7635
44,2912,32.6406
46,3281,34.765
46,3077,34.798
44,2816,32.6694
46,3587,34.6942
46,3383,34.7497
44,3104,32.6194
46,3485,34.7718
46,3383,34.8088
46,3179,34.893
44,2912,32.732
46,3485,34.7251
46,3281,34.76
44,3008,32.61
46,3383,34.8209
46,3281,34.8244
46,3077,34.8862
44,2816,32.7437
46,3587,34.6271
46,3383,34.6612
44,3104,32.5289
46,3383,34.6344
46,3179,34.6809
44,2912,32.5412
44,3392,32.5261
44,3296,32.6369
44,3200,32.6224
44,3104,32.6571
44,3200,32.5369
44,3008,32.6778
44,2912,32.7132
44,3200,32.6588
44,3104,32.7628
44,3008,32.7849
44,3104,32.6555
44,3008,32.776
44,2912,32.7968
44,3200,32.5756
44,3008,32.5969
44,3392,32.5021
44,3200,32.5646
42,2925,30.4532
44,3008,32.6142
42,2745,30.493
40,2492,28.3822
44,3200,32.5746
44,3008,32.5938
42,2745,30.4595
44,2816,32.6464
42,2565,30.5057
40,2324,28.3762
42,3015,30.4953
42,2835,30.5352
40,2576,28.4295
42,2835,30.5041
42,2655,30.5542
40,2408,28.4166
40,2660,28.4776
40,2492,28.4647
48,4212,36.5599
48,3888,36.716
48,4104,36.6924
48,3780,36.8338
48,3996,36.6879
48,3672,36.8532
48,3888,36.723
48,3564,36.8837
48,3888,36.7249
48,3564,36.8948
48,3780,36.8433
48,3456,37.0163
48,3672,36.8386
48,3348,37.0063
48,3564,36.8619
48,3240,37.0261
48,3996,36.6659
48,3888,36.7168
48,3780,36.8532
48,3780,36.7898
48,3672,36.8167
48,3672,36.8418
48,3564,36.8818
48,3996,36.7564
48,3888,36.8284
48,3780,36.8317
48,3780,36.9155
48,3672,36.9146
48,3564,36.9339
48,3996,36.6441
48,3672,36.7832
48,3780,36.7559
48,3672,36.7953
46,3791,34.5284
46,3485,34.6717
46,3587,34.5687
44,3296,32.4726
46,3485,34.7445
44,3200,32.6175
46,3281,34.7164
44,3008,32.6002
46,3485,34.6971
46,3179,34.8372
46,3281,34.7444
44,3008,32.5935
46,3179,34.923
44,2912,32.7662
46,2975,34.8881
44,2720,32.7268
46,3587,34.6252
46,3485,34.6862
46,3281,34.7237
44,3008,32.5971
44,3392,32.5069
44,3104,32.6404
44,3104,32.6285
44,2816,32.7605
44,3200,32.6217
44,3104,32.652
48,4212,36.4911
48,4104,36.6109
48,3996,36.6099
48,3888,36.6401
48,4104,36.5868
48,3996,36.7148
48,3888,36.6908
48,3780,36.7258
48,3996,36.5984
48,3888,36.7213
48,3780,36.7332
48,3672,36.7541
48,3888,36.6307
48,3780,36.7485
48,3672,36.7636
48,3564,36.782
48,4104,36.5995
48,3996,36.571
48,4104,36.566
48,3996,36.687
48,3888,36.6469
48,3780,36.7128
48,3996,36.5458
48,3888,36.6629
48,3780,36.6685
48,3672,36.7011
48,4212,36.4855
48,4104,36.5886
48,3996,36.5854
48,3888,36.6305
48,3996,36.6958
48,3888,36.7006
48,3780,36.7428
48,3780,36.7163
48,3672,36.7668
48,3564,36.7856
48,4104,36.5388
48,3996,36.6668
48,3888,36.6598
48,3780,36.7007
48,3996,36.5008
48,3888,36.616
48,3780,36.6092
48,3672,36.6555
48,4104,36.5562
46,3587,34.5439
46,3383,34.6718
46,3281,34.6834
46,3485,34.6342
46,3383,34.7598
46,3281,34.7617
46,3179,34.7869
46,3383,34.556
46,3281,34.686
46,3179,34.6946
46,3077,34.7109
46,3485,34.5932
46,3383,34.5494
46,3485,34.6568
46,3383,34.7448
46,3281,34.7734
48,4212,36.4725
48,4104,36.5881
48,3996,36.6062
48,3888,36.6271
48,4104,36.5496
48,3996,36.661
48,3888,36.6893
48,3780,36.7121
48,3996,36.52
48,3888,36.6231
48,3780,36.6773
48,3672,36.7049
48,4104,36.5372
48,3996,36.5256
48,3780,36.557
48,3780,36.5405
48,4104,36.5883
46,3791,34.4702
46,3587,34.508
46,3689,34.54
46,3485,34.5855
46,3587,34.5185
46,3383,34.5617
46,3587,34.6152
46,3485,34.6208
46,3485,34.6446
46,3383,34.667
46,3383,34.6462
46,3281,34.6593
46,3587,34.5087
46,3383,34.5561
46,3383,34.5589
46,3179,34.6019
46,3485,34.7144
46,3383,34.724
46,3383,34.6675
46,3281,34.6703
46,3179,34.65
46,3077,34.669
46,3179,34.6109
46,3791,34.4062
46,3689,34.5257
46,3587,34.5599
46,3485,34.5815
46,3587,34.4658
46,3587,34.5031
46,3587,34.4727
46,3485,34.4383
46,3383,34.4815
46,3281,34.4551
46,3689,34.536
44,3392,32.4317
44,3200,32.4692
44,3200,32.5705
44,3104,32.5738
44,3104,32.5387
44,3008,32.5426
44,3200,32.5231
44,3104,32.5554
44,3008,32.564
44,3200,32.4704
44,3008,32.5125
44,2912,32.4731
